# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-03-25 00:54:53.505
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
19.943539,-0.0020,-0.0040,-0.0240,0.02
19.943637,0.0380,0.0040,-0.0540,0.07
19.964352,0.0020,0.0280,-0.0090,0.03
19.964441,0.0130,0.0030,-0.0010,0.01
19.988979,0.0220,-0.0010,-0.0100,0.02
19.989123,0.0500,0.0100,0.0000,0.05
20.014198,0.0420,0.0180,-0.0010,0.05
20.025513,0.0120,-0.0070,0.0100,0.02
20.046674,0.0210,-0.0070,0.0320,0.04
20.046942,0.0030,-0.0250,0.0180,0.03
20.076614,-0.0100,-0.0250,0.0390,0.05
20.102567,-0.0100,0.0010,0.0070,0.01
20.102724,-0.0230,0.0160,-0.0130,0.03
20.125944,-0.0170,0.0310,-0.0340,0.05
20.126075,-0.0290,-0.0010,-0.0440,0.05
20.153526,-0.0400,-0.0140,-0.0290,0.05
20.169392,-0.0400,-0.0160,-0.0120,0.04
20.187951,-0.0140,-0.0270,0.0730,0.08
20.188027,-0.0250,-0.0220,0.0950,0.10
20.208908,-0.0210,-0.0210,0.0870,0.09
20.209298,-0.0060,-0.0150,0.0540,0.06
20.229100,-0.0010,0.0080,0.0410,0.04
20.229227,0.0010,-0.0060,-0.0370,0.04
20.251107,0.0480,-0.0050,-0.0730,0.09
20.251562,0.0270,0.0070,-0.0660,0.07
20.269698,0.0250,0.0150,-0.0430,0.05
20.269884,0.0220,0.0080,-0.0020,0.02
20.290216,0.0500,0.0200,-0.0170,0.06
20.290842,0.0320,0.0480,-0.0060,0.06
20.311200,0.0240,0.0190,-0.0540,0.06
20.311279,0.0070,0.0440,-0.0740,0.09
20.336459,0.0150,0.0240,-0.0760,0.08
20.360671,0.0560,-0.0250,0.0100,0.06
20.360771,0.0890,-0.0390,0.0630,0.12
20.371738,0.0390,-0.0410,0.1060,0.12
20.392677,-0.0410,-0.0340,0.0800,0.10
20.392858,-0.0370,-0.0250,0.0640,0.08
20.412810,0.0000,-0.0350,0.0470,0.06
20.412952,0.0270,-0.0260,0.0280,0.05
20.435761,0.0750,-0.0020,0.0300,0.08
20.435876,0.0140,0.0230,0.0030,0.03
20.459406,-0.0180,0.0240,0.0080,0.03
20.474067,-0.0910,0.0220,-0.0340,0.10
20.494816,-0.0960,0.0480,-0.0940,0.14
20.494966,-0.0960,0.0350,-0.1080,0.15
20.521326,-0.0960,0.0070,-0.1300,0.16
20.548147,-0.0770,-0.0170,-0.0080,0.08
20.548332,-0.0370,-0.0710,0.0410,0.09
20.556217,-0.0790,-0.0180,0.0630,0.10
20.576348,-0.0410,-0.0210,0.0450,0.06
20.576459,-0.0350,-0.0020,0.0050,0.04
20.601146,-0.0600,0.0030,-0.0640,0.09
20.601244,-0.0100,-0.0040,-0.0610,0.06
20.617072,0.0070,-0.0130,-0.0730,0.07
20.617153,0.0590,-0.0250,-0.0280,0.07
20.636566,0.0410,-0.0140,-0.0090,0.04
20.636702,0.0330,0.0010,0.0000,0.03
20.656181,0.0430,0.0060,0.0280,0.05
20.656279,0.0610,0.0170,0.0280,0.07
20.678321,0.1160,0.0210,0.0050,0.12
20.678412,0.1330,0.0240,0.0120,0.14
20.707296,0.1140,0.0080,0.0040,0.11
20.731728,0.0360,0.0040,0.0010,0.04
20.731823,0.0260,-0.0170,0.0390,0.05
20.739518,0.0590,-0.0250,0.0580,0.09
20.759044,0.0420,-0.0040,0.0640,0.08
20.759204,0.0070,0.0090,0.0410,0.04
20.779808,0.0030,0.0110,-0.0120,0.02
20.779954,-0.0420,0.0150,-0.0400,0.06
20.800588,0.0020,-0.0030,-0.0630,0.06
20.800702,-0.0020,-0.0270,-0.0250,0.04
20.821308,-0.0030,-0.0160,-0.0240,0.03
20.821421,-0.0270,-0.0320,-0.0290,0.05
20.840918,-0.0050,-0.0310,-0.0020,0.03
20.841019,-0.0260,-0.0250,-0.0130,0.04
20.866298,-0.0170,-0.0120,-0.0500,0.05
20.866389,-0.0210,0.0050,-0.0480,0.05
20.882600,-0.0190,-0.0220,-0.0440,0.05
20.882671,-0.0210,-0.0180,-0.0270,0.04
20.902310,-0.0150,-0.0250,-0.0260,0.04
20.902523,0.0050,-0.0530,0.0210,0.06
20.922518,0.0020,-0.0440,0.0470,0.06
20.922646,0.0000,-0.0490,0.0760,0.09
20.942904,0.0010,-0.0270,0.1160,0.12
20.943074,0.0090,-0.0500,0.1540,0.16
20.971986,0.0070,-0.0480,0.1650,0.17
20.998441,-0.0120,-0.0440,0.0920,0.10
20.998611,-0.0080,-0.0160,0.0430,0.05
21.005158,0.0460,0.0320,-0.0280,0.06
21.024248,0.0320,0.0350,-0.1370,0.14
21.024341,0.0310,0.0180,-0.1110,0.12
21.045218,0.0380,0.0010,-0.0430,0.06
21.045373,0.0570,-0.0140,-0.0150,0.06
21.066424,0.0840,0.0090,0.0200,0.09
21.066491,0.0000,-0.0050,-0.0060,0.01
21.086166,-0.0470,-0.0020,-0.0410,0.06
21.086266,-0.0390,-0.0020,-0.0560,0.07
21.105902,-0.0080,0.0000,-0.0450,0.05
21.106005,0.0650,-0.0010,-0.0090,0.07
21.126335,0.0960,-0.0050,-0.0070,0.10
21.126457,0.1210,-0.0150,0.0300,0.13
21.153802,0.1250,-0.0240,0.0450,0.14
21.168586,0.0930,0.0000,0.0110,0.09
21.203811,-0.0130,-0.0150,-0.0210,0.03
21.228422,-0.0440,-0.0210,0.0210,0.05
21.228530,-0.1190,-0.0240,0.0320,0.13
21.248514,-0.0950,-0.0500,0.0580,0.12
21.248606,-0.0050,-0.0340,0.0500,0.06
21.269762,0.0160,-0.0020,0.0510,0.05
21.269886,0.0220,-0.0040,0.0390,0.04
21.290569,-0.0350,0.0150,0.0290,0.05
21.290703,-0.0720,0.0290,0.0200,0.08
21.310142,-0.0460,0.0000,0.0140,0.05
21.310249,-0.0310,0.0170,0.0050,0.04
21.332080,-0.0630,0.0140,-0.0300,0.07
21.332164,-0.0560,0.0190,-0.0600,0.08
21.350569,-0.1040,0.0010,-0.0880,0.14
21.350654,-0.0700,-0.0040,-0.0900,0.11
21.372238,-0.0540,-0.0260,-0.0930,0.11
21.372371,-0.0330,-0.0070,-0.0950,0.10
21.392027,-0.0210,-0.0090,-0.1050,0.11
21.392124,-0.0240,0.0000,-0.0660,0.07
21.417432,-0.0120,-0.0170,-0.0400,0.05
21.441952,0.0320,0.0080,-0.0240,0.04
21.442051,0.0300,0.0100,-0.0050,0.03
21.453579,0.0540,0.0100,0.0100,0.06
21.473388,0.0440,0.0030,0.0680,0.08
21.473683,0.0940,0.0000,0.1040,0.14
21.497211,0.0790,-0.0160,0.1040,0.13
21.497343,0.0960,-0.0400,0.1270,0.16
21.516253,0.0780,-0.0490,0.1320,0.16
21.516370,0.0530,-0.0310,0.1210,0.14
21.534954,0.0310,-0.0290,0.0890,0.10
21.535067,0.0300,-0.0170,0.0580,0.07
21.555398,0.0320,-0.0100,0.0370,0.05
21.555507,0.0580,-0.0190,0.0270,0.07
21.576094,0.0630,-0.0170,0.0060,0.07
21.576178,0.0160,0.0100,-0.0380,0.04
21.604459,0.0190,0.0120,-0.0530,0.06
21.628459,-0.0070,0.0220,-0.0690,0.07
21.628565,0.0030,0.0500,-0.0800,0.09
21.636379,-0.0080,0.0470,-0.0850,0.10
21.656353,-0.0120,0.0390,-0.0640,0.08
21.656794,-0.0210,0.0370,-0.0700,0.08
21.676117,-0.0680,0.0430,-0.0490,0.09
21.676201,-0.0240,0.0230,-0.0140,0.04
21.699012,-0.0100,0.0200,0.0150,0.03
21.699121,-0.0080,0.0060,0.0330,0.03
21.724435,-0.0170,0.0180,0.0170,0.03
21.738495,-0.0090,-0.0240,0.0500,0.06
21.759781,-0.0790,-0.0260,0.0640,0.10
21.760036,-0.0380,-0.0490,0.0650,0.09
21.795376,-0.0380,-0.0410,0.0670,0.09
21.821659,-0.0590,0.0110,-0.0960,0.11
21.821839,-0.0590,0.0030,-0.1170,0.13
21.842181,-0.0120,0.0270,-0.1320,0.14
21.842261,0.0180,0.0830,-0.1190,0.15
21.866670,0.0070,0.0300,-0.1100,0.11
21.884688,0.0710,0.0100,-0.0110,0.07
21.901807,0.0730,-0.0030,0.1320,0.15
21.901909,0.0140,-0.0120,0.1250,0.13
21.922405,0.0240,-0.0020,0.1050,0.11
21.922646,0.0750,-0.0260,0.0940,0.12
21.942439,0.0810,-0.0250,0.0920,0.13
21.942538,0.0670,0.0000,0.0680,0.10
21.968129,0.0010,-0.0030,0.0430,0.04
21.992460,0.0000,0.0000,0.0130,0.01
21.992609,-0.0200,-0.0090,0.0120,0.03
22.004563,-0.0230,0.0250,-0.0200,0.04
22.024682,-0.0750,0.0130,-0.0590,0.10
22.024800,-0.0620,0.0180,-0.0470,0.08
22.048614,-0.0400,0.0180,-0.0410,0.06
22.071003,-0.0160,0.0140,-0.0540,0.06
22.071073,0.0490,-0.0090,-0.0740,0.09
22.086657,0.0450,-0.0070,-0.0300,0.05
22.105783,0.0280,0.0170,0.0390,0.05
22.105885,0.0000,-0.0060,0.0400,0.04
22.126045,-0.0090,0.0150,0.0570,0.06
22.126132,0.0130,0.0330,0.0230,0.04
22.153079,0.0020,0.0260,0.0100,0.03
22.172385,0.0310,0.0250,-0.0250,0.05
22.188595,-0.0780,0.0170,-0.0270,0.08
22.188691,-0.0620,0.0100,-0.0200,0.07
22.214824,-0.0480,-0.0010,-0.0250,0.05
22.229843,0.0020,-0.0070,0.0080,0.01
22.249085,0.0030,-0.0030,0.0020,0.00
22.249235,0.0330,-0.0130,0.0260,0.04
22.268740,0.0320,-0.0220,0.0440,0.06
22.268855,-0.0370,-0.0200,0.0160,0.05
22.289251,-0.0140,-0.0170,0.0240,0.03
22.289358,0.0000,-0.0060,0.0360,0.04
22.313381,0.0130,-0.0030,0.0140,0.02
22.313458,0.0470,-0.0080,0.0380,0.06
22.332286,0.0490,0.0210,0.0190,0.06
22.332371,0.0220,0.0360,-0.0210,0.05
22.349568,-0.0320,0.0380,-0.0090,0.05
22.349632,-0.0180,0.0380,-0.0260,0.05
22.370646,-0.0060,0.0080,0.0000,0.01
22.370800,0.0630,0.0140,0.0300,0.07
22.390556,0.0940,0.0110,0.0320,0.10
22.390641,0.0910,0.0120,0.0330,0.10
22.418298,0.0740,0.0120,0.0150,0.08
22.436514,0.0400,0.0200,-0.0220,0.05
22.453133,-0.0360,0.0000,-0.0320,0.05
22.453251,-0.0530,-0.0040,-0.0290,0.06
22.472211,-0.0190,0.0150,-0.0350,0.04
22.472354,0.0120,0.0120,-0.0470,0.05
22.501910,-0.0180,0.0340,-0.1010,0.11
22.520165,-0.1000,0.0110,-0.1020,0.14
22.537299,-0.0710,0.0130,-0.0270,0.08
22.537446,-0.0880,-0.0060,0.0160,0.09
22.554373,-0.0800,-0.0050,0.0830,0.12
22.554471,-0.0600,-0.0510,0.0950,0.12
22.574732,-0.0300,-0.0450,0.1030,0.12
22.574877,0.0260,-0.0420,0.0820,0.10
22.599499,0.0690,-0.0250,0.0790,0.11
22.599652,0.0760,-0.0260,0.0670,0.10
22.624077,0.0530,0.0030,0.0650,0.08
22.636450,0.0620,-0.0300,0.0600,0.09
22.656386,0.0720,0.0060,0.0000,0.07
22.656568,0.0650,0.0430,-0.0660,0.10
22.683853,0.0460,0.0570,-0.1070,0.13
22.683963,0.0410,0.0530,-0.1540,0.17
22.705105,0.0150,0.0560,-0.1500,0.16
22.723495,0.0030,0.0510,-0.1260,0.14
22.736494,-0.0150,0.0240,-0.0630,0.07
22.736639,-0.0630,0.0140,-0.0270,0.07
22.758556,-0.0910,-0.0020,0.0200,0.09
22.758711,-0.0980,-0.0150,0.0540,0.11
22.782394,-0.0970,0.0000,0.0740,0.12
22.782552,-0.0550,-0.0110,0.1220,0.13
22.806423,-0.0780,0.0000,0.0900,0.12
22.819738,-0.0810,0.0050,0.0540,0.10
22.840430,-0.0280,-0.0470,0.0350,0.06
22.840750,-0.0110,-0.0490,0.0380,0.06
22.864794,0.0190,-0.0530,0.0490,0.07
22.864887,0.0230,-0.0500,-0.0080,0.06
22.884536,0.0070,-0.0650,-0.0140,0.07
22.884695,0.0340,-0.0590,-0.0320,0.08
22.900881,0.0730,-0.0570,-0.0180,0.09
22.900976,0.0530,-0.0190,-0.0050,0.06
22.921488,0.1030,-0.0360,0.0240,0.11
22.921576,0.0840,-0.0570,0.0540,0.11
22.946589,0.0810,-0.0360,0.0720,0.11
22.971299,0.0770,-0.0330,0.0550,0.10
22.971384,0.0480,0.0050,0.0520,0.07
22.982266,0.0400,0.0310,0.0280,0.06
23.003035,0.0390,0.0450,0.0020,0.06
23.003204,0.0580,0.0300,-0.0180,0.07
23.022863,0.0480,0.0660,-0.0300,0.09
23.023025,0.0350,0.0700,-0.0510,0.09
23.048874,0.0260,0.0680,-0.0370,0.08
23.069903,0.0070,0.0330,-0.0310,0.05
23.070064,-0.0100,0.0300,-0.0380,0.05
23.084498,-0.0480,0.0010,-0.0570,0.07
23.105110,-0.1020,-0.0050,-0.0250,0.11
23.105231,-0.1280,-0.0290,-0.0160,0.13
23.131439,-0.1250,-0.0170,-0.0030,0.13
23.156456,-0.0950,-0.0530,0.0120,0.11
23.156590,-0.0630,-0.0230,-0.0110,0.07
23.166259,-0.0140,-0.0180,-0.0510,0.06
23.187603,0.0730,0.0240,-0.1050,0.13
23.187723,0.0740,0.0350,-0.0740,0.11
23.205790,0.0170,0.0410,-0.0940,0.10
23.205919,-0.0050,0.0610,-0.0480,0.08
23.229881,0.0160,0.0150,0.0090,0.02
23.229959,0.0460,0.0100,0.0470,0.07
23.246036,0.0480,0.0130,0.0680,0.08
23.246219,0.0530,-0.0130,0.0930,0.11
23.266522,0.0730,0.0150,0.1090,0.13
23.266702,0.1010,-0.0210,0.1140,0.15
23.288677,0.0900,-0.0360,0.0910,0.13
23.289021,0.0370,-0.0210,0.0690,0.08
23.313721,-0.0090,-0.0170,0.0430,0.05
23.335551,-0.0190,-0.0110,0.0230,0.03
23.335650,-0.0290,0.0030,-0.0140,0.03
23.349365,-0.0080,0.0080,-0.0530,0.05
23.370573,-0.0070,0.0090,-0.0320,0.03
23.370659,-0.0090,0.0090,-0.0430,0.04
23.395719,0.0280,0.0020,-0.0130,0.03
23.417950,0.0120,0.0290,-0.0580,0.07
23.418106,0.0190,0.0040,-0.0520,0.06
23.430788,-0.0090,-0.0040,-0.0490,0.05
23.451717,-0.0130,-0.0140,0.0100,0.02
23.451839,0.0120,-0.0020,0.0310,0.03
23.472626,0.0060,-0.0110,0.0610,0.06
23.472720,-0.0440,-0.0140,0.0290,0.05
23.494703,-0.0160,0.0160,0.0310,0.04
23.494852,-0.0300,0.0070,0.0040,0.03
23.512527,-0.0010,-0.0030,0.0030,0.00
23.512620,0.0540,0.0120,0.0140,0.06
23.533194,0.0620,-0.0160,0.0380,0.07
23.533277,0.0090,-0.0300,0.0490,0.06
23.553492,-0.0200,-0.0180,0.0430,0.05
23.553637,-0.0220,-0.0200,0.0210,0.04
23.579333,0.0080,-0.0200,0.0130,0.03
23.603998,-0.0050,-0.0010,-0.0350,0.04
23.604117,-0.0270,0.0290,-0.0630,0.07
23.614670,-0.0390,0.0340,-0.0960,0.11
23.635609,-0.0010,0.0320,-0.0390,0.05
23.635759,-0.0180,0.0120,-0.0120,0.02
23.656096,-0.0870,-0.0010,0.0410,0.10
23.656228,-0.0790,0.0000,0.0250,0.08
23.679206,-0.0590,-0.0070,0.0450,0.07
23.679314,-0.0010,-0.0030,0.0260,0.03
23.703534,0.0090,0.0040,0.0170,0.02
23.716044,0.0140,-0.0010,-0.0280,0.03
23.735941,0.0250,-0.0350,0.0400,0.06
23.736081,0.0430,-0.0410,0.0590,0.08
23.764518,0.0020,0.0010,0.0680,0.07
23.789574,0.0490,0.0050,0.0430,0.07
23.789749,0.0180,0.0020,0.0230,0.03
23.798287,-0.0020,0.0010,0.0110,0.01
23.818259,-0.0080,-0.0270,-0.0380,0.05
23.818418,0.0180,-0.0040,-0.0470,0.05
23.839001,0.0310,0.0110,-0.0630,0.07
23.839253,0.0150,0.0450,-0.0710,0.09
23.866447,0.0200,0.0110,-0.0910,0.09
23.883171,0.0260,0.0210,-0.0490,0.06
23.899536,-0.0340,0.0410,-0.0320,0.06
23.899620,-0.0250,0.0230,0.0190,0.04
23.920532,0.0000,-0.0060,0.0460,0.05
23.920702,-0.0050,-0.0160,0.0940,0.10
23.945515,-0.0060,-0.0260,0.0870,0.09
23.945616,-0.0310,0.0000,0.0830,0.09
23.969855,-0.0290,0.0050,0.0620,0.07
23.981761,-0.0210,0.0200,0.0070,0.03
24.002376,0.0000,0.0150,-0.0320,0.04
24.002732,-0.0320,0.0020,-0.0350,0.05
24.022332,-0.1080,0.0260,-0.0320,0.12
24.022489,-0.0650,0.0100,-0.0180,0.07
24.043732,-0.0410,-0.0220,0.0080,0.05
24.043864,0.0160,-0.0120,-0.0140,0.02
24.064007,0.0130,-0.0190,-0.0340,0.04
24.064069,-0.0100,-0.0250,-0.0630,0.07
24.083896,0.0510,-0.0220,-0.0370,0.07
24.083985,0.0560,-0.0020,-0.0050,0.06
24.104000,0.0370,-0.0150,0.0050,0.04
24.104063,0.0450,0.0140,0.0150,0.05
24.125874,0.0090,0.0110,0.0600,0.06
24.125962,0.0030,0.0090,0.0460,0.05
24.144758,-0.0140,0.0200,0.0330,0.04
24.144870,0.0400,-0.0020,0.0450,0.06
24.165138,0.0470,-0.0010,0.0270,0.05
24.165228,0.0300,-0.0050,0.0190,0.04
24.186110,0.0010,0.0320,-0.0140,0.03
24.186267,-0.0020,0.0210,-0.0320,0.04
24.205683,-0.0020,0.0090,-0.0220,0.02
24.205769,0.0150,0.0130,0.0040,0.02
24.226061,-0.0240,0.0050,-0.0240,0.03
24.226149,-0.0190,-0.0150,-0.0150,0.03
24.245386,-0.0210,-0.0130,-0.0080,0.03
24.245486,-0.0820,0.0270,-0.0180,0.09
24.265928,-0.0150,0.0120,-0.0240,0.03
24.266274,-0.0010,0.0050,-0.0310,0.03
24.286208,-0.0370,0.0020,-0.0700,0.08
24.286695,-0.0040,0.0020,-0.0700,0.07
24.308191,-0.0170,0.0170,-0.0500,0.06
24.308285,0.0180,-0.0010,-0.0190,0.03
24.328404,-0.0020,0.0150,0.0050,0.02
24.328501,-0.0010,-0.0230,0.0400,0.05
24.348216,-0.0490,-0.0260,0.0590,0.08
24.348319,-0.0390,-0.0340,0.0930,0.11
24.368920,-0.0450,-0.0230,0.0860,0.10
24.369036,0.0170,-0.0190,0.0760,0.08
24.401642,0.0080,0.0010,0.0190,0.02
24.430173,-0.0220,-0.0170,0.0390,0.05
24.430349,-0.0020,-0.0210,0.0440,0.05
24.450560,0.0050,-0.0010,0.0410,0.04
24.450669,0.0370,0.0150,0.0210,0.05
24.470577,0.0310,0.0100,0.0050,0.03
24.470685,0.0290,0.0100,0.0080,0.03
24.495325,0.0250,0.0390,-0.0370,0.06
24.517234,0.0180,0.0290,-0.0700,0.08
24.517335,0.0100,0.0160,-0.0620,0.06
24.531789,-0.0120,0.0000,-0.0840,0.08
24.553002,0.0170,0.0120,-0.0870,0.09
24.553236,0.0090,0.0090,-0.0850,0.09
24.577593,-0.0070,0.0110,-0.0700,0.07
24.602385,-0.0470,0.0060,-0.0250,0.05
24.602843,-0.0530,-0.0380,-0.0030,0.07
24.613986,-0.0670,-0.0090,0.0470,0.08
24.634655,-0.0060,-0.0240,0.1280,0.13
24.634921,0.0310,-0.0230,0.1100,0.12
24.659703,0.0360,0.0080,0.1010,0.11
24.682044,0.0460,0.0000,0.0570,0.07
24.682118,0.0610,-0.0150,0.0530,0.08
24.695733,0.0280,0.0080,0.0460,0.05
24.716205,-0.0880,0.0000,-0.0090,0.09
24.716317,-0.0680,0.0110,-0.0390,0.08
24.736697,0.0230,0.0200,-0.0370,0.05
24.736850,0.0280,0.0030,-0.0570,0.06
24.759814,0.0170,0.0040,-0.0800,0.08
24.784685,-0.0630,0.0200,-0.0640,0.09
24.784791,-0.0160,-0.0020,-0.0400,0.04
24.796586,0.0400,0.0000,-0.0490,0.06
24.816453,0.0410,-0.0120,-0.0410,0.06
24.816656,0.0060,-0.0100,-0.0020,0.01
24.846425,0.0200,0.0030,-0.0170,0.03
24.860146,0.0550,0.0210,0.0350,0.07
24.878698,0.0240,0.0050,0.0670,0.07
24.878869,-0.0280,-0.0100,0.0810,0.09
24.899324,-0.0150,-0.0210,0.0970,0.10
24.899489,-0.1050,0.0030,0.0620,0.12
24.919797,-0.0170,-0.0310,0.0530,0.06
24.919970,-0.0190,0.0050,0.0270,0.03
24.942553,-0.0120,0.0150,-0.0100,0.02
24.942658,-0.0490,0.0330,-0.0500,0.08
24.967093,-0.0780,0.0250,-0.0550,0.10
24.980783,0.0170,0.0230,-0.0960,0.10
25.001127,-0.0590,0.0100,-0.0480,0.08
25.001286,-0.0320,-0.0010,-0.0560,0.06
25.027746,-0.0310,0.0000,-0.0180,0.04
25.047703,0.0230,-0.0220,0.0370,0.05
25.047805,0.0180,-0.0170,0.0200,0.03
25.062331,-0.0460,-0.0420,0.0290,0.07
25.082368,0.0300,-0.0170,0.0370,0.05
25.082475,0.0030,-0.0250,0.0070,0.03
25.102844,-0.0280,0.0230,-0.0090,0.04
25.103108,-0.0370,0.0000,-0.0030,0.04
25.129546,0.0380,0.0090,0.0290,0.05
25.154361,0.0680,0.0160,0.0620,0.09
25.154452,0.0410,0.0200,0.0150,0.05
25.164470,0.0330,0.0350,0.0010,0.05
25.184490,0.0140,0.0230,-0.0470,0.05
25.184628,0.0320,0.0070,-0.0450,0.06
25.206859,0.0200,0.0150,-0.0360,0.04
25.206933,0.0140,0.0160,-0.0110,0.02
25.225534,0.0000,0.0010,0.0070,0.01
25.225715,-0.0030,-0.0250,0.0210,0.03
25.245751,-0.0160,-0.0470,0.0570,0.08
25.245929,-0.0030,-0.0260,0.0490,0.06
25.265705,-0.0060,-0.0460,0.0430,0.06
25.265938,-0.0490,-0.0210,0.0250,0.06
25.285257,0.0040,-0.0300,0.0080,0.03
25.285378,0.0000,-0.0010,0.0070,0.01
25.305581,-0.0420,0.0190,-0.0320,0.06
25.305666,-0.0760,0.0120,-0.0580,0.10
25.325306,-0.0720,0.0340,-0.0980,0.13
25.325430,-0.0400,0.0250,-0.0710,0.09
25.345524,-0.0200,0.0120,-0.0950,0.10
25.345635,0.0020,0.0310,-0.0820,0.09
25.367931,-0.0300,0.0070,-0.0440,0.05
25.368028,-0.0240,0.0150,-0.0060,0.03
25.394120,0.0660,-0.0210,0.0420,0.08
25.419239,0.0650,0.0010,0.0930,0.11
25.419395,0.0040,-0.0120,0.0760,0.08
25.435079,0.0030,-0.0070,0.0650,0.07
25.436094,-0.0140,-0.0100,0.0500,0.05
25.453478,0.0380,-0.0060,0.0550,0.07
25.477167,0.0360,0.0150,-0.0210,0.04
25.495982,0.0200,-0.0130,-0.0410,0.05
25.510447,0.0250,0.0260,-0.0190,0.04
25.510551,0.0290,-0.0070,0.0050,0.03
25.531220,0.0210,0.0070,0.0040,0.02
25.531367,0.0110,0.0040,0.0160,0.02
25.551378,0.0030,-0.0100,0.0050,0.01
25.551488,0.0310,0.0010,0.0080,0.03
25.575784,0.0340,-0.0140,0.0040,0.04
25.575912,-0.0140,-0.0150,-0.0300,0.04
25.597969,-0.0170,-0.0170,-0.0220,0.03
25.612435,0.0000,-0.0190,0.0200,0.03
25.632979,-0.0020,0.0080,0.0290,0.03
25.633089,0.0000,0.0090,0.0080,0.01
25.660324,-0.0570,0.0180,-0.0100,0.06
25.682362,-0.0280,0.0290,-0.0410,0.06
25.682440,-0.0340,0.0230,-0.0460,0.06
25.694258,0.0320,0.0010,-0.0190,0.04
25.714869,0.0050,-0.0100,0.0090,0.01
25.714978,-0.0470,0.0000,0.0240,0.05
25.735250,-0.0720,0.0090,0.0210,0.08
25.735453,-0.0330,-0.0060,0.0000,0.03
25.761158,0.0190,-0.0100,0.0110,0.02
25.784270,0.0690,0.0010,0.0230,0.07
25.784345,0.0030,-0.0140,0.0150,0.02
25.801710,-0.0290,-0.0220,0.0270,0.05
25.801782,-0.0440,-0.0080,0.0230,0.05
25.815344,0.0040,-0.0140,0.0210,0.03
25.835608,0.0300,0.0120,-0.0300,0.04
25.835822,0.0240,0.0270,-0.0510,0.06
25.858714,0.0420,0.0150,-0.0600,0.07
25.858872,0.0360,0.0160,-0.0320,0.05
25.877835,0.0530,0.0200,0.0000,0.06
25.877939,0.0420,0.0090,0.0000,0.04
25.897747,0.0190,-0.0060,0.0250,0.03
25.897835,0.0150,0.0080,0.0040,0.02
25.918138,0.0160,-0.0180,0.0360,0.04
25.918227,0.0100,-0.0410,0.0480,0.06
25.940242,-0.0160,-0.0210,0.0630,0.07
25.940323,-0.0160,-0.0210,0.0680,0.07
25.958897,-0.0570,-0.0070,0.0420,0.07
25.958972,-0.0090,-0.0230,0.0400,0.05
25.979561,-0.0550,-0.0280,0.0280,0.07
25.979664,-0.0250,-0.0280,0.0070,0.04
26.000045,-0.0580,0.0100,0.0000,0.06
26.000200,-0.0480,-0.0090,-0.0570,0.08
26.023964,-0.0560,0.0020,-0.0880,0.10
26.044530,-0.0220,0.0070,-0.1250,0.13
26.044631,-0.0270,0.0080,-0.1100,0.11
26.061161,-0.0010,-0.0060,-0.0650,0.07
26.082067,0.0700,0.0260,0.0230,0.08
26.082179,0.0480,0.0320,0.0620,0.08
26.108087,0.0440,0.0370,0.0650,0.09
26.129240,0.0480,0.0170,0.0450,0.07
26.129323,0.0400,0.0090,0.0420,0.06
26.142556,0.0340,0.0000,0.0390,0.05
26.164202,-0.0270,-0.0250,0.0690,0.08
26.164362,-0.1000,-0.0300,0.0660,0.12
26.190401,-0.0970,-0.0410,0.0680,0.13
26.204595,-0.0940,-0.0020,0.0050,0.09
26.224463,-0.0340,0.0030,-0.0800,0.09
26.224547,0.0030,-0.0290,-0.0890,0.09
26.245323,0.0460,-0.0100,-0.0850,0.10
26.245517,0.1000,-0.0210,-0.0580,0.12
26.265672,0.0910,-0.0090,-0.0200,0.09
26.265762,0.0900,-0.0360,0.0160,0.10
26.288763,0.0410,-0.0380,0.0630,0.08
26.288880,0.0460,-0.0100,0.0440,0.06
26.306350,0.0450,0.0140,0.0080,0.05
26.306426,0.0240,0.0570,-0.0460,0.08
26.325388,0.0100,0.0630,-0.1110,0.13
26.325477,0.0040,0.0680,-0.1350,0.15
26.345682,-0.0650,0.0850,-0.1250,0.16
26.345770,-0.0810,0.0850,-0.0900,0.15
26.365935,-0.0340,0.0640,-0.0360,0.08
26.366005,-0.0770,0.0510,0.0030,0.09
26.390140,-0.0710,0.0060,0.0390,0.08
26.390254,-0.0300,-0.0250,0.1230,0.13
26.413215,-0.0220,-0.0410,0.1420,0.15
26.428088,-0.0520,-0.0340,0.1080,0.12
26.449043,-0.0140,-0.0560,0.0500,0.08
26.449149,0.0300,-0.0540,0.0150,0.06
26.473899,0.0850,-0.0180,-0.0270,0.09
26.496246,0.0540,0.0270,-0.0930,0.11
26.496331,0.0500,0.0210,-0.1110,0.12
26.511524,-0.0160,0.0260,-0.1350,0.14
26.530346,-0.0060,-0.0070,-0.0710,0.07
26.530439,0.0040,0.0220,-0.0700,0.07
26.550482,-0.0150,0.0010,-0.0120,0.02
26.550552,-0.0600,-0.0180,0.0180,0.07
26.573012,-0.0400,-0.0060,0.0840,0.09
26.573141,-0.0400,-0.0070,0.1190,0.13
26.591454,-0.0160,-0.0190,0.1310,0.13
26.591548,-0.0230,-0.0400,0.1430,0.15
26.612109,-0.0490,-0.0430,0.1140,0.13
26.612231,-0.0770,-0.0480,0.0950,0.13
